PT 2,PT 1,PT 3
3.9,3.9,4.810344208
3.9,3.9,4.809051502
3.9,3.9,4.807759346
3.9,3.9,4.80646774
3.9,3.9,4.805176684
3.9,3.9,4.803886178
3.9,3.9,4.802596221
3.9,3.9,4.801306813
3.9,3.9,4.800017954
3.9,3.9,4.798729642
3.9,3.9,4.797441879
3.9,3.9,4.796154664
3.9,3.9,4.794867995
3.9,3.9,4.793581874
3.9,3.9,4.7922963
3.9,3.9,4.791011272
3.9,3.9,4.789726789
3.9,3.9,4.788442853
3.9,3.9,4.787159462
3.9,3.9,4.785876616
3.9,3.9,4.784594315
3.9,3.9,4.783312559
3.9,3.9,4.782031347
3.9,3.9,4.780750678
3.9,3.9,4.779470553
3.9,3.9,4.778190971
3.9,3.9,4.776911933
3.9,3.9,4.775633436
3.9,3.9,4.774355482
3.9,3.9,4.77307807
3.9,3.9,4.7718012
3.9,3.9,4.770524871
3.9,3.9,4.769249083
3.9,3.9,4.767973835
3.9,3.9,4.766699128
3.9,3.9,4.765424961
3.9,3.9,4.764151334
3.9,3.9,4.762878246
3.9,3.9,4.761605698
3.9,3.9,4.760333688
3.9,3.9,4.759062217
3.9,3.9,4.757791283
3.9,3.9,4.756520888
3.9,3.9,4.755251031
3.9,3.9,4.75398171
3.9,3.9,4.752712927
3.9,3.9,4.75144468
3.9,3.9,4.750176969
3.9,3.9,4.748909795
3.9,3.9,4.747643156
3.9,3.9,4.746377053
3.9,3.9,4.745111484
3.9,3.9,4.743846451
3.9,3.9,4.742581952
3.9,3.9,4.741317987
3.9,3.9,4.740054556
3.9,3.9,4.738791658
3.9,3.9,4.737529294
3.9,3.9,4.736267463
3.9,3.9,4.735006164
3.9,3.9,4.733745397
3.9,3.9,4.732485163
3.9,3.9,4.73122546
3.9,3.9,4.729966289
3.9,3.9,4.728707648
3.9,3.9,4.727449539
3.8,3.8,4.72619196
3.8,3.8,4.724934911
3.8,3.8,4.723678392
3.8,3.8,4.722422402
3.8,3.8,4.721166942
3.8,3.8,4.719912011
3.8,3.8,4.718657608
3.8,3.8,4.717403734
3.8,3.8,4.716150387
3.8,3.8,4.714897569
3.8,3.8,4.713645277
3.8,3.8,4.712393513
3.8,3.8,4.711142276
3.8,3.8,4.709891565
3.8,3.8,4.708641381
3.8,3.8,4.707391722
3.8,3.8,4.706142589
3.8,3.8,4.704893981
3.8,3.8,4.703645898
3.8,3.8,4.70239834
3.8,3.8,4.701151306
3.8,3.8,4.699904796
3.8,3.8,4.698658811
3.8,3.8,4.697413348
3.8,3.8,4.696168409
3.8,3.8,4.694923992
3.8,3.8,4.693680099
3.8,3.8,4.692436727
3.8,3.8,4.691193878
3.8,3.8,4.68995155
3.8,3.8,4.688709743
3.8,3.8,4.687468458
3.8,3.8,4.686227693
3.8,3.8,4.684987449
3.8,3.8,4.683747725
3.8,3.8,4.682508521
3.8,3.8,4.681269836
3.8,3.8,4.680031671
3.8,3.8,4.678794025
3.8,3.8,4.677556897
3.8,3.8,4.676320288
3.8,3.8,4.675084197
3.8,3.8,4.673848624
3.8,3.8,4.672613568
3.8,3.8,4.671379029
3.8,3.8,4.670145008
3.8,3.8,4.668911502
3.8,3.8,4.667678514
3.8,3.8,4.666446041
3.8,3.8,4.665214084
3.8,3.8,4.663982642
3.8,3.8,4.662751716
3.8,3.8,4.661521304
3.8,3.8,4.660291407
3.8,3.8,4.659062024
3.8,3.8,4.657833155
3.8,3.8,4.6566048
3.8,3.8,4.655376958
3.8,3.8,4.65414963
3.8,3.8,4.652922814
3.8,3.8,4.65169651
3.8,3.8,4.650470719
3.8,3.8,4.649245439
3.8,3.8,4.648020671
3.8,3.8,4.646796415
3.8,3.8,4.645572669
3.8,3.8,4.644349435
3.8,3.8,4.64312671
3.8,3.8,4.641904496
3.8,3.8,4.640682792
3.8,3.8,4.639461597
3.8,3.8,4.638240912
3.8,3.8,4.637020735
3.8,3.8,4.635801067
3.8,3.8,4.634581908
3.8,3.8,4.633363256
3.8,3.8,4.632145113
3.8,3.8,4.630927477
3.8,3.8,4.629710348
3.8,3.8,4.628493727
3.8,3.8,4.627277611
3.8,3.8,4.626062003
3.8,3.8,4.6248469
3.8,3.8,4.623632303
3.8,3.8,4.622418212
3.8,3.8,4.621204626
3.8,3.8,4.619991545
3.8,3.8,4.618778968
3.8,3.8,4.617566896
3.8,3.8,4.616355328
3.8,3.8,4.615144264
3.8,3.8,4.613933703
3.8,3.8,4.612723645
3.8,3.8,4.61151409
3.7,3.7,4.610305038
3.7,3.7,4.609096489
3.7,3.7,4.607888441
3.7,3.7,4.606680895
3.7,3.7,4.605473851
3.7,3.7,4.604267308
3.7,3.7,4.603061266
3.7,3.7,4.601855724
3.7,3.7,4.600650683
3.7,3.7,4.599446142
3.7,3.7,4.5982421
3.7,3.7,4.597038559
3.7,3.7,4.595835516
3.7,3.7,4.594632972
3.7,3.7,4.593430927
3.7,3.7,4.592229381
3.7,3.7,4.591028332
3.7,3.7,4.589827781
3.7,3.7,4.588627728
3.7,3.7,4.587428172
3.7,3.7,4.586229113
3.7,3.7,4.585030551
3.7,3.7,4.583832485
3.7,3.7,4.582634915
3.7,3.7,4.581437841
3.7,3.7,4.580241263
3.7,3.7,4.579045179
3.7,3.7,4.577849591
3.7,3.7,4.576654498
3.7,3.7,4.575459899
3.7,3.7,4.574265794
3.7,3.7,4.573072183
3.7,3.7,4.571879065
3.7,3.7,4.570686441
3.7,3.7,4.56949431
3.7,3.7,4.568302672
3.7,3.7,4.567111526
3.7,3.7,4.565920872
3.7,3.7,4.564730711
3.7,3.7,4.56354104
3.7,3.7,4.562351862
3.7,3.7,4.561163174
3.7,3.7,4.559974977
3.7,3.7,4.558787271
3.7,3.7,4.557600055
3.7,3.7,4.556413329
3.7,3.7,4.555227092
3.7,3.7,4.554041345
3.7,3.7,4.552856087
3.7,3.7,4.551671318
3.7,3.7,4.550487038
3.7,3.7,4.549303246
3.7,3.7,4.548119942
3.7,3.7,4.546937126
3.7,3.7,4.545754797
3.7,3.7,4.544572955
3.7,3.7,4.543391601
3.7,3.7,4.542210733
3.7,3.7,4.541030351
3.7,3.7,4.539850456
3.7,3.7,4.538671046
3.7,3.7,4.537492122
3.7,3.7,4.536313683
3.7,3.7,4.53513573
3.7,3.7,4.533958261
3.7,3.7,4.532781276
3.7,3.7,4.531604776
3.7,3.7,4.53042876
3.7,3.7,4.529253227
3.7,3.7,4.528078178
3.7,3.7,4.526903611
3.7,3.7,4.525729528
3.7,3.7,4.524555927
3.7,3.7,4.523382809
3.7,3.7,4.522210172
3.7,3.7,4.521038018
3.7,3.7,4.519866344
3.7,3.7,4.518695152
3.7,3.7,4.517524441
3.7,3.7,4.516354211
3.7,3.7,4.515184461
3.7,3.7,4.514015191
3.7,3.7,4.512846401
3.7,3.7,4.511678091
3.7,3.7,4.51051026
3.7,3.7,4.509342908
3.7,3.7,4.508176034
3.7,3.7,4.50700964
3.7,3.7,4.505843723
3.7,3.7,4.504678285
3.7,3.7,4.503513324
3.7,3.7,4.502348841
3.7,3.7,4.501184835
3.7,3.7,4.500021305
3.7,3.7,4.498858253
3.7,3.7,4.497695676
3.7,3.7,4.496533576
3.7,3.7,4.495371952
3.7,3.7,4.494210803
3.6,3.6,4.49305013
3.6,3.6,4.491889932
3.6,3.6,4.490730208
3.6,3.6,4.489570959
3.6,3.6,4.488412184
3.6,3.6,4.487253883
3.6,3.6,4.486096056
3.6,3.6,4.484938702
3.6,3.6,4.483781822
3.6,3.6,4.482625414
3.6,3.6,4.481469479
3.6,3.6,4.480314017
3.6,3.6,4.479159026
3.6,3.6,4.478004508
3.6,3.6,4.476850461
3.6,3.6,4.475696885
3.6,3.6,4.47454378
3.6,3.6,4.473391147
3.6,3.6,4.472238983
3.6,3.6,4.47108729
3.6,3.6,4.469936067
3.6,3.6,4.468785314
3.6,3.6,4.467635031
3.6,3.6,4.466485216
3.6,3.6,4.465335871
3.6,3.6,4.464186994
3.6,3.6,4.463038585
3.6,3.6,4.461890645
3.6,3.6,4.460743173
3.6,3.6,4.459596168
3.6,3.6,4.458449631
3.6,3.6,4.457303561
3.6,3.6,4.456157958
3.6,3.6,4.455012821
3.6,3.6,4.453868151
3.6,3.6,4.452723947
3.6,3.6,4.451580209
3.6,3.6,4.450436936
3.6,3.6,4.449294129
3.6,3.6,4.448151786
3.6,3.6,4.447009909
3.6,3.6,4.445868496
3.6,3.6,4.444727547
3.6,3.6,4.443587062
3.6,3.6,4.442447041
3.6,3.6,4.441307484
3.6,3.6,4.44016839
3.6,3.6,4.439029759
3.6,3.6,4.43789159
3.6,3.6,4.436753884
3.6,3.6,4.43561664
3.6,3.6,4.434479859
3.6,3.6,4.433343539
3.6,3.6,4.43220768
3.6,3.6,4.431072282
3.6,3.6,4.429937346
3.6,3.6,4.42880287
3.6,3.6,4.427668855
3.6,3.6,4.4265353
3.6,3.6,4.425402204
3.6,3.6,4.424269569
3.6,3.6,4.423137392
3.6,3.6,4.422005675
3.6,3.6,4.420874417
3.6,3.6,4.419743617
3.6,3.6,4.418613276
3.6,3.6,4.417483393
3.6,3.6,4.416353968
3.6,3.6,4.415225
3.6,3.6,4.41409649
3.6,3.6,4.412968437
3.6,3.6,4.411840841
3.6,3.6,4.410713701
3.6,3.6,4.409587018
3.6,3.6,4.40846079
3.6,3.6,4.407335019
3.6,3.6,4.406209703
3.6,3.6,4.405084843
3.6,3.6,4.403960438
3.6,3.6,4.402836487
3.6,3.6,4.401712991
3.6,3.6,4.40058995
3.6,3.6,4.399467362
3.6,3.6,4.398345228
3.6,3.6,4.397223548
3.6,3.6,4.396102322
3.6,3.6,4.394981548
3.6,3.6,4.393861227
3.6,3.6,4.392741359
3.6,3.6,4.391621943
3.6,3.6,4.390502979
3.6,3.6,4.389384467
3.6,3.6,4.388266406
3.6,3.6,4.387148797
3.6,3.6,4.386031639
3.6,3.6,4.384914932
3.6,3.6,4.383798675
3.6,3.6,4.382682869
3.6,3.6,4.381567513
3.6,3.6,4.380452606
3.6,3.6,4.37933815
3.6,3.6,4.378224142
3.5,3.5,4.377110584
3.5,3.5,4.375997474
3.5,3.5,4.374884813
3.5,3.5,4.373772601
3.5,3.5,4.372660836
3.5,3.5,4.371549519
3.5,3.5,4.37043865
3.5,3.5,4.369328229
3.5,3.5,4.368218254
3.5,3.5,4.367108726
3.5,3.5,4.365999645
3.5,3.5,4.36489101
3.5,3.5,4.363782822
3.5,3.5,4.362675079
3.5,3.5,4.361567782
3.5,3.5,4.36046093
3.5,3.5,4.359354524
3.5,3.5,4.358248562
3.5,3.5,4.357143045
3.5,3.5,4.356037972
3.5,3.5,4.354933344
3.5,3.5,4.35382916
3.5,3.5,4.352725419
3.5,3.5,4.351622121
3.5,3.5,4.350519267
3.5,3.5,4.349416856
3.5,3.5,4.348314887
3.5,3.5,4.347213361
3.5,3.5,4.346112277
3.5,3.5,4.345011635
3.5,3.5,4.343911435
3.5,3.5,4.342811676
3.5,3.5,4.341712359
3.5,3.5,4.340613483
3.5,3.5,4.339515047
3.5,3.5,4.338417052
3.5,3.5,4.337319497
3.5,3.5,4.336222382
3.5,3.5,4.335125707
3.5,3.5,4.334029471
3.5,3.5,4.332933675
3.5,3.5,4.331838318
3.5,3.5,4.3307434
3.5,3.5,4.32964892
3.5,3.5,4.328554878
3.5,3.5,4.327461275
3.5,3.5,4.32636811
3.5,3.5,4.325275382
3.5,3.5,4.324183092
3.5,3.5,4.323091238
3.5,3.5,4.321999822
3.5,3.5,4.320908842
3.5,3.5,4.319818299
3.5,3.5,4.318728192
3.5,3.5,4.317638521
3.5,3.5,4.316549285
3.5,3.5,4.315460486
3.5,3.5,4.314372121
3.5,3.5,4.313284191
3.5,3.5,4.312196696
3.5,3.5,4.311109636
3.5,3.5,4.31002301
3.5,3.5,4.308936818
3.5,3.5,4.307851059
3.5,3.5,4.306765735
3.5,3.5,4.305680843
3.5,3.5,4.304596385
3.5,3.5,4.30351236
3.5,3.5,4.302428767
3.5,3.5,4.301345607
3.5,3.5,4.300262878
3.5,3.5,4.299180582
3.5,3.5,4.298098717
3.5,3.5,4.297017284
3.5,3.5,4.295936282
3.5,3.5,4.294855711
3.5,3.5,4.293775571
3.5,3.5,4.292695861
3.5,3.5,4.291616582
3.5,3.5,4.290537732
3.5,3.5,4.289459313
3.5,3.5,4.288381322
3.5,3.5,4.287303762
3.5,3.5,4.28622663
3.5,3.5,4.285149927
3.5,3.5,4.284073653
3.5,3.5,4.282997807
3.5,3.5,4.28192239
3.5,3.5,4.2808474
3.5,3.5,4.279772838
3.5,3.5,4.278698704
3.5,3.5,4.277624996
3.5,3.5,4.276551716
3.5,3.5,4.275478862
3.5,3.5,4.274406435
3.5,3.5,4.273334435
3.5,3.5,4.27226286
3.5,3.5,4.271191711
3.5,3.5,4.270120988
3.5,3.5,4.26905069
3.5,3.5,4.267980818
3.5,3.5,4.26691137
3.5,3.5,4.265842347
3.5,3.5,4.264773748
3.5,3.5,4.263705574
3.5,3.5,4.262637823
3.5,3.5,4.261570497
3.4,3.4,4.260503594
3.4,3.4,4.259437114
3.4,3.4,4.258371057
3.4,3.4,4.257305423
3.4,3.4,4.256240212
3.4,3.4,4.255175423
3.4,3.4,4.254111056
3.4,3.4,4.253047111
3.4,3.4,4.251983588
3.4,3.4,4.250920486
3.4,3.4,4.249857806
3.4,3.4,4.248795546
3.4,3.4,4.247733707
3.4,3.4,4.246672289
3.4,3.4,4.245611292
3.4,3.4,4.244550714
3.4,3.4,4.243490556
3.4,3.4,4.242430818
3.4,3.4,4.241371499
3.4,3.4,4.240312599
3.4,3.4,4.239254119
3.4,3.4,4.238196057
3.4,3.4,4.237138413
3.4,3.4,4.236081188
3.4,3.4,4.235024381
3.4,3.4,4.233967992
3.4,3.4,4.23291202
3.4,3.4,4.231856466
3.4,3.4,4.230801328
3.4,3.4,4.229746608
3.4,3.4,4.228692305
3.4,3.4,4.227638417
3.4,3.4,4.226584947
3.4,3.4,4.225531892
3.4,3.4,4.224479253
3.4,3.4,4.223427029
3.4,3.4,4.222375221
3.4,3.4,4.221323828
3.4,3.4,4.22027285
3.4,3.4,4.219222287
3.4,3.4,4.218172138
3.4,3.4,4.217122403
3.4,3.4,4.216073082
3.4,3.4,4.215024175
3.4,3.4,4.213975682
3.4,3.4,4.212927602
3.4,3.4,4.211879935
3.4,3.4,4.21083268
3.4,3.4,4.209785839
3.4,3.4,4.20873941
3.4,3.4,4.207693393
3.4,3.4,4.206647788
3.4,3.4,4.205602595
3.4,3.4,4.204557814
3.4,3.4,4.203513444
3.4,3.4,4.202469485
3.4,3.4,4.201425936
3.4,3.4,4.200382799
3.4,3.4,4.199340072
3.4,3.4,4.198297755
3.4,3.4,4.197255848
3.4,3.4,4.196214351
3.4,3.4,4.195173264
3.4,3.4,4.194132586
3.4,3.4,4.193092317
3.4,3.4,4.192052456
3.4,3.4,4.191013005
3.4,3.4,4.189973962
3.4,3.4,4.188935327
3.4,3.4,4.187897101
3.4,3.4,4.186859282
3.4,3.4,4.18582187
3.4,3.4,4.184784866
3.4,3.4,4.183748269
3.4,3.4,4.182712079
3.4,3.4,4.181676296
3.4,3.4,4.180640919
3.4,3.4,4.179605949
3.4,3.4,4.178571385
3.4,3.4,4.177537226
3.4,3.4,4.176503473
3.4,3.4,4.175470125
3.4,3.4,4.174437183
3.4,3.4,4.173404646
3.4,3.4,4.172372513
3.4,3.4,4.171340785
3.4,3.4,4.170309461
3.4,3.4,4.169278541
3.4,3.4,4.168248025
3.4,3.4,4.167217913
3.4,3.4,4.166188204
3.4,3.4,4.165158899
3.4,3.4,4.164129996
3.4,3.4,4.163101496
3.4,3.4,4.162073399
3.4,3.4,4.161045704
3.4,3.4,4.160018412
3.4,3.4,4.158991521
3.4,3.4,4.157965032
3.4,3.4,4.156938944
3.4,3.4,4.155913258
3.4,3.4,4.154887973
3.4,3.4,4.153863089
3.4,3.4,4.152838605
3.4,3.4,4.151814522
3.4,3.4,4.150790839
3.4,3.4,4.149767556
3.4,3.4,4.148744673
3.4,3.4,4.147722189
3.4,3.4,4.146700105
3.4,3.4,4.145678419
3.4,3.4,4.144657133
3.3,3.3,4.143636246
3.3,3.3,4.142615757
3.3,3.3,4.141595666
3.3,3.3,4.140575973
3.3,3.3,4.139556679
3.3,3.3,4.138537782
3.3,3.3,4.137519282
3.3,3.3,4.136501179
3.3,3.3,4.135483474
3.3,3.3,4.134466165
3.3,3.3,4.133449253
3.3,3.3,4.132432738
3.3,3.3,4.131416618
3.3,3.3,4.130400895
3.3,3.3,4.129385567
3.3,3.3,4.128370635
3.3,3.3,4.127356098
3.3,3.3,4.126341956
3.3,3.3,4.125328209
3.3,3.3,4.124314857
3.3,3.3,4.123301899
3.3,3.3,4.122289336
3.3,3.3,4.121277166
3.3,3.3,4.120265391
3.3,3.3,4.119254009
3.3,3.3,4.118243021
3.3,3.3,4.117232425
3.3,3.3,4.116222223
3.3,3.3,4.115212414
3.3,3.3,4.114202997
3.3,3.3,4.113193973
3.3,3.3,4.11218534
3.3,3.3,4.1111771
3.3,3.3,4.110169252
3.3,3.3,4.109161795
3.3,3.3,4.108154729
3.3,3.3,4.107148055
3.3,3.3,4.106141771
3.3,3.3,4.105135878
3.3,3.3,4.104130376
3.3,3.3,4.103125264
3.3,3.3,4.102120542
3.3,3.3,4.10111621
3.3,3.3,4.100112268
3.3,3.3,4.099108715
3.3,3.3,4.098105552
3.3,3.3,4.097102777
3.3,3.3,4.096100391
3.3,3.3,4.095098394
3.3,3.3,4.094096786
3.3,3.3,4.093095566
3.3,3.3,4.092094733
3.3,3.3,4.091094289
3.3,3.3,4.090094232
3.3,3.3,4.089094563
3.3,3.3,4.088095281
3.3,3.3,4.087096385
3.3,3.3,4.086097877
3.3,3.3,4.085099755
3.3,3.3,4.08410202
3.3,3.3,4.083104671
3.3,3.3,4.082107707
3.3,3.3,4.08111113
3.3,3.3,4.080114938
3.3,3.3,4.079119131
3.3,3.3,4.07812371
3.3,3.3,4.077128674
3.3,3.3,4.076134022
3.3,3.3,4.075139755
3.3,3.3,4.074145872
3.3,3.3,4.073152374
3.3,3.3,4.072159259
3.3,3.3,4.071166528
3.3,3.3,4.070174181
3.3,3.3,4.069182216
3.3,3.3,4.068190636
3.3,3.3,4.067199438
3.3,3.3,4.066208622
3.3,3.3,4.06521819
3.3,3.3,4.064228139
3.3,3.3,4.063238471
3.3,3.3,4.062249184
3.3,3.3,4.06126028
3.3,3.3,4.060271757
3.3,3.3,4.059283615
3.3,3.3,4.058295854
3.3,3.3,4.057308474
3.3,3.3,4.056321475
3.3,3.3,4.055334856
3.3,3.3,4.054348618
3.3,3.3,4.05336276
3.3,3.3,4.052377282
3.3,3.3,4.051392183
3.3,3.3,4.050407464
3.3,3.3,4.049423124
3.3,3.3,4.048439163
3.3,3.3,4.047455582
3.3,3.3,4.046472379
3.3,3.3,4.045489554
3.3,3.3,4.044507108
3.3,3.3,4.04352504
3.3,3.3,4.042543349
3.3,3.3,4.041562037
3.3,3.3,4.040581102
3.3,3.3,4.039600544
3.3,3.3,4.038620363
3.3,3.3,4.03764056
3.3,3.3,4.036661133
3.3,3.3,4.035682082
3.3,3.3,4.034703408
3.3,3.3,4.03372511
3.3,3.3,4.032747188
3.3,3.3,4.031769642
3.3,3.3,4.030792471
3.3,3.3,4.029815675
3.3,3.3,4.028839255
3.3,3.3,4.027863209
3.2,3.2,4.026887539
3.2,3.2,4.025912243
3.2,3.2,4.024937321
3.2,3.2,4.023962773
3.2,3.2,4.022988599
3.2,3.2,4.022014799
3.2,3.2,4.021041373
3.2,3.2,4.02006832
3.2,3.2,4.01909564
3.2,3.2,4.018123333
3.2,3.2,4.017151399
3.2,3.2,4.016179837
3.2,3.2,4.015208648
3.2,3.2,4.014237831
3.2,3.2,4.013267386
3.2,3.2,4.012297313
3.2,3.2,4.011327611
3.2,3.2,4.010358281
3.2,3.2,4.009389322
3.2,3.2,4.008420734
3.2,3.2,4.007452517
3.2,3.2,4.006484671
3.2,3.2,4.005517195
3.2,3.2,4.004550089
3.2,3.2,4.003583353
3.2,3.2,4.002616987
3.2,3.2,4.001650991
3.2,3.2,4.000685364
3.2,3.2,3.999720106
3.2,3.2,3.998755218
3.2,3.2,3.997790698
3.2,3.2,3.996826547
3.2,3.2,3.995862765
3.2,3.2,3.994899351
3.2,3.2,3.993936305
3.2,3.2,3.992973627
3.2,3.2,3.992011317
3.2,3.2,3.991049374
3.2,3.2,3.990087799
3.2,3.2,3.98912659
3.2,3.2,3.988165749
3.2,3.2,3.987205274
3.2,3.2,3.986245167
3.2,3.2,3.985285425
3.2,3.2,3.98432605
3.2,3.2,3.98336704
3.2,3.2,3.982408397
3.2,3.2,3.981450119
3.2,3.2,3.980492206
3.2,3.2,3.979534659
3.2,3.2,3.978577477
3.2,3.2,3.977620659
3.2,3.2,3.976664207
3.2,3.2,3.975708119
3.2,3.2,3.974752395
3.2,3.2,3.973797035
3.2,3.2,3.972842039
3.2,3.2,3.971887407
3.2,3.2,3.970933138
3.2,3.2,3.969979233
3.2,3.2,3.969025691
3.2,3.2,3.968072511
3.2,3.2,3.967119695
3.2,3.2,3.966167241
3.2,3.2,3.96521515
3.2,3.2,3.96426342
3.2,3.2,3.963312053
3.2,3.2,3.962361048
3.2,3.2,3.961410404
3.2,3.2,3.960460122
3.2,3.2,3.959510201
3.2,3.2,3.958560641
3.2,3.2,3.957611441
3.2,3.2,3.956662603
3.2,3.2,3.955714125
3.2,3.2,3.954766008
3.2,3.2,3.95381825
3.2,3.2,3.952870853
3.2,3.2,3.951923815
3.2,3.2,3.950977137
3.2,3.2,3.950030818
3.2,3.2,3.949084859
3.2,3.2,3.948139258
3.2,3.2,3.947194016
3.2,3.2,3.946249133
3.2,3.2,3.945304609
3.2,3.2,3.944360442
3.2,3.2,3.943416634
3.2,3.2,3.942473184
3.2,3.2,3.941530091
3.2,3.2,3.940587356
3.2,3.2,3.939644978
3.2,3.2,3.938702958
3.2,3.2,3.937761294
3.2,3.2,3.936819987
3.2,3.2,3.935879037
3.2,3.2,3.934938443
3.2,3.2,3.933998205
3.2,3.2,3.933058324
3.2,3.2,3.932118798
3.2,3.2,3.931179628
3.2,3.2,3.930240814
3.2,3.2,3.929302354
3.2,3.2,3.92836425
3.2,3.2,3.927426501
3.2,3.2,3.926489107
3.2,3.2,3.925552067
3.2,3.2,3.924615381
3.2,3.2,3.92367905
3.2,3.2,3.922743073
3.2,3.2,3.92180745
3.2,3.2,3.92087218
3.2,3.2,3.919937264
3.2,3.2,3.919002701
3.2,3.2,3.918068491
3.2,3.2,3.917134634
3.2,3.2,3.91620113
3.2,3.2,3.915267978
3.2,3.2,3.914335179
3.2,3.2,3.913402732
3.2,3.2,3.912470637
3.2,3.2,3.911538894
3.2,3.2,3.910607502
3.1,3.1,3.909676462
3.1,3.1,3.908745773
3.1,3.1,3.907815435
3.1,3.1,3.906885449
3.1,3.1,3.905955813
3.1,3.1,3.905026527
3.1,3.1,3.904097592
3.1,3.1,3.903169007
3.1,3.1,3.902240772
3.1,3.1,3.901312887
3.1,3.1,3.900385352
3.1,3.1,3.899458166
3.1,3.1,3.898531329
3.1,3.1,3.897604842
3.1,3.1,3.896678703
3.1,3.1,3.895752914
3.1,3.1,3.894827472
3.1,3.1,3.89390238
3.1,3.1,3.892977635
3.1,3.1,3.892053238
3.1,3.1,3.89112919
3.1,3.1,3.890205489
3.1,3.1,3.889282135
3.1,3.1,3.888359129
3.1,3.1,3.88743647
3.1,3.1,3.886514158
3.1,3.1,3.885592193
3.1,3.1,3.884670574
3.1,3.1,3.883749302
3.1,3.1,3.882828376
3.1,3.1,3.881907796
3.1,3.1,3.880987562
3.1,3.1,3.880067673
3.1,3.1,3.87914813
3.1,3.1,3.878228933
3.1,3.1,3.877310081
3.1,3.1,3.876391574
3.1,3.1,3.875473411
3.1,3.1,3.874555593
3.1,3.1,3.87363812
3.1,3.1,3.872720991
3.1,3.1,3.871804206
3.1,3.1,3.870887765
3.1,3.1,3.869971668
3.1,3.1,3.869055915
3.1,3.1,3.868140504
3.1,3.1,3.867225438
3.1,3.1,3.866310714
3.1,3.1,3.865396333
3.1,3.1,3.864482294
3.1,3.1,3.863568599
3.1,3.1,3.862655245
3.1,3.1,3.861742234
3.1,3.1,3.860829565
3.1,3.1,3.859917238
3.1,3.1,3.859005252
3.1,3.1,3.858093608
3.1,3.1,3.857182305
3.1,3.1,3.856271343
3.1,3.1,3.855360722
3.1,3.1,3.854450442
3.1,3.1,3.853540503
3.1,3.1,3.852630904
3.1,3.1,3.851721645
3.1,3.1,3.850812727
3.1,3.1,3.849904148
3.1,3.1,3.848995909
3.1,3.1,3.848088009
3.1,3.1,3.847180449
3.1,3.1,3.846273229
3.1,3.1,3.845366347
3.1,3.1,3.844459804
3.1,3.1,3.8435536
3.1,3.1,3.842647734
3.1,3.1,3.841742207
3.1,3.1,3.840837017
3.1,3.1,3.839932166
3.1,3.1,3.839027653
3.1,3.1,3.838123477
3.1,3.1,3.837219639
3.1,3.1,3.836316138
3.1,3.1,3.835412974
3.1,3.1,3.834510148
3.1,3.1,3.833607658
3.1,3.1,3.832705504
3.1,3.1,3.831803687
3.1,3.1,3.830902207
3.1,3.1,3.830001062
3.1,3.1,3.829100254
3.1,3.1,3.828199781
3.1,3.1,3.827299643
3.1,3.1,3.826399842
3.1,3.1,3.825500375
3.1,3.1,3.824601244
3.1,3.1,3.823702447
3.1,3.1,3.822803985
3.1,3.1,3.821905858
3.1,3.1,3.821008065
3.1,3.1,3.820110607
3.1,3.1,3.819213482
3.1,3.1,3.818316691
3.1,3.1,3.817420234
3.1,3.1,3.816524111
3.1,3.1,3.815628321
3.1,3.1,3.814732864
3.1,3.1,3.81383774
3.1,3.1,3.812942949
3.1,3.1,3.812048491
3.1,3.1,3.811154365
3.1,3.1,3.810260572
3.1,3.1,3.809367111
3.1,3.1,3.808473982
3.1,3.1,3.807581184
3.1,3.1,3.806688719
3.1,3.1,3.805796585
3.1,3.1,3.804904782
3.1,3.1,3.80401331
3.1,3.1,3.80312217
3.1,3.1,3.80223136
3.1,3.1,3.801340881
3.1,3.1,3.800450733
3.1,3.1,3.799560914
3.1,3.1,3.798671426
3.1,3.1,3.797782268
3.1,3.1,3.79689344
3.1,3.1,3.796004942
3.1,3.1,3.795116773
3.1,3.1,3.794228933
3.1,3.1,3.793341422
3.1,3.1,3.792454241
3.0,3.0,3.791567388
3.0,3.0,3.790680864
3.0,3.0,3.789794669
3.0,3.0,3.788908801
3.0,3.0,3.788023262
3.0,3.0,3.787138051
3.0,3.0,3.786253168
3.0,3.0,3.785368613
3.0,3.0,3.784484385
3.0,3.0,3.783600484
3.0,3.0,3.78271691
3.0,3.0,3.781833664
3.0,3.0,3.780950744
3.0,3.0,3.780068151
3.0,3.0,3.779185884
3.0,3.0,3.778303944
3.0,3.0,3.77742233
3.0,3.0,3.776541042
3.0,3.0,3.77566008
3.0,3.0,3.774779444
3.0,3.0,3.773899133
3.0,3.0,3.773019147
3.0,3.0,3.772139487
3.0,3.0,3.771260151
3.0,3.0,3.770381141
3.0,3.0,3.769502455
3.0,3.0,3.768624093
3.0,3.0,3.767746056
3.0,3.0,3.766868344
3.0,3.0,3.765990955
3.0,3.0,3.76511389
3.0,3.0,3.764237149
3.0,3.0,3.763360731
3.0,3.0,3.762484637
3.0,3.0,3.761608866
3.0,3.0,3.760733418
3.0,3.0,3.759858293
3.0,3.0,3.758983491
3.0,3.0,3.758109011
3.0,3.0,3.757234854
3.0,3.0,3.756361019
3.0,3.0,3.755487505
3.0,3.0,3.754614314
3.0,3.0,3.753741445
3.0,3.0,3.752868897
3.0,3.0,3.751996671
3.0,3.0,3.751124766
3.0,3.0,3.750253182
3.0,3.0,3.749381919
